target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,21804.58152110502,0.0,2437897003.9382567,C18_negative|IK:GYUCMTKUEQLBJW-UHFFFAOYSA-N,C18_negative,"19-Hydroxy-18-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyicosanoic acid",GYUCMTKUEQLBJW-UHFFFAOYSA-N,,,0.963609941010244,0.311974,1.0,False,False,False
C18_negative|IK:GYXGAEAOIFNGAE-UHFFFAOYSA-N,0,0.0,21,20.0,84,80.0,84,197185.4744209712,111532.17660824768,66955850023.064224,C18_negative|IK:GYXGAEAOIFNGAE-UHFFFAOYSA-N,C18_negative,Isopropylidene-succinic acid,GYXGAEAOIFNGAE-UHFFFAOYSA-N,,,0.9994170431941924,0.38403282,2.0,False,False,False
C18_negative|IK:HCLCMXGQPIHMSN-CXXPSPARSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,6901.1869235676395,0.0,637939848.3199176,C18_negative|IK:HCLCMXGQPIHMSN-CXXPSPARSA-N,C18_negative,"NCGC00380499-01_C21H32O10_1-O-{(2E,4E)-5-[(1R,3S,5S,8S)-3,8-Dihydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-2,4-pentadienoyl}-beta-D-glucopyranose",HCLCMXGQPIHMSN-CXXPSPARSA-N,,,0.8041274384653524,0.5934913,1.0,False,True,False
C18_negative|IK:HDTRYLNUVZCQOY-LIZSDCNHSA-N,0,0.0,23,21.904761904761905,82,78.0952380952381,82,618537.2882989405,274684.0112705174,664244153103.295,C18_negative|IK:HDTRYLNUVZCQOY-LIZSDCNHSA-N,C18_negative,Trehalose,HDTRYLNUVZCQOY-LIZSDCNHSA-N,C01083,16551.0,0.9975186082403826,0.8192992,1.0,False,False,False
C18_negative|IK:HFGSQOYIOKBQOW-RFMFWNHYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,45185.06118259305,0.0,17893306484.942905,C18_negative|IK:HFGSQOYIOKBQOW-RFMFWNHYSA-N,C18_negative,3-Epicorosolic acid,HFGSQOYIOKBQOW-RFMFWNHYSA-N,,,0.9928163359465064,0.41220617,2.0,False,False,False
C18_negative|IK:HJBUYKZTEBZNSH-UHFFFAOYSA-N,0,0.0,87,82.85714285714286,18,17.142857142857142,18,21716.377159631666,0.0,4140459380.23453,C18_negative|IK:HJBUYKZTEBZNSH-UHFFFAOYSA-N,C18_negative,"2-(4-Hydroxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",HJBUYKZTEBZNSH-UHFFFAOYSA-N,,,0.9773275154566738,0.31215283,1.0,False,True,False
C18_negative|IK:HJBWJAPEBGSQPR-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,28892.190431516738,0.0,40081363104.928024,C18_negative|IK:HJBWJAPEBGSQPR-UHFFFAOYSA-N,C18_negative,Caffeic acid dimethyl ether,HJBWJAPEBGSQPR-UHFFFAOYSA-N,,,0.7005083560822145,0.37899518,2.0,True,True,True
C18_negative|IK:HMUJXQRRKBLVOO-AWEZNQCLSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,5650.6782657728045,0.0,882965999.3573763,C18_negative|IK:HMUJXQRRKBLVOO-AWEZNQCLSA-N,C18_negative,Isosakuranetin,HMUJXQRRKBLVOO-AWEZNQCLSA-N,C05334,27552.0,0.999050049020415,0.634169,1.0,True,True,False
C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N,0,0.0,30,28.571428571428573,75,71.42857142857143,75,263583.5770687167,140925.00736302836,202459148312.7366,C18_negative|IK:HMUJXQRRKBLVOO-UHFFFAOYSA-N,C18_negative,"2,3-Dihydro-5,7-dihydroxy-2-(4-methoxyphenyl)-4H-1-benzopyran-4-one",HMUJXQRRKBLVOO-UHFFFAOYSA-N,,,0.9977699600760924,0.64976984,1.0,False,False,False
C18_negative|IK:HPSWAEGGWLOOKT-OWOJBTEDSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,30906.198753167464,0.0,23417203238.007202,C18_negative|IK:HPSWAEGGWLOOKT-OWOJBTEDSA-N,C18_negative,NCGC00380545-01_C26H32O14_3-{(E)-2-[4-(beta-D-Glucopyranosyloxy)-2-hydroxyphenyl]vinyl}-5-hydroxyphenyl beta-D-glucopyranoside,HPSWAEGGWLOOKT-OWOJBTEDSA-N,,,0.9896066585540246,0.50210196,2.0,False,True,False
C18_negative|IK:HUSISCNTLUEZCN-PDBXOOCHSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,7587.187971408869,0.0,657409224.1357168,C18_negative|IK:HUSISCNTLUEZCN-PDBXOOCHSA-N,C18_negative,"NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-",HUSISCNTLUEZCN-PDBXOOCHSA-N,,,0.988019378870781,0.50864387,1.0,False,True,False
C18_negative|IK:IBGBGRVKPALMCQ-UHFFFAOYSA-N,0,0.0,85,80.95238095238095,20,19.047619047619047,20,84560.21002719502,0.0,42153040609.16028,C18_negative|IK:IBGBGRVKPALMCQ-UHFFFAOYSA-N,C18_negative,Protocatechualdehyde,IBGBGRVKPALMCQ-UHFFFAOYSA-N,,50205.0,0.9974469849363374,0.7881658,6.0,False,False,False
C18_negative|IK:IFIQVSCCFRXSJV-ZIZFEDMCSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,8830.36665336367,0.0,1633990645.8780735,C18_negative|IK:IFIQVSCCFRXSJV-ZIZFEDMCSA-N,C18_negative,"NCGC00169620-03_C30H48O6_Olean-12-en-28-oic acid, 2,3,19,23-tetrahydroxy-, (2alpha,3beta,5xi,9xi,19alpha)-",IFIQVSCCFRXSJV-ZIZFEDMCSA-N,,,0.9630710198961088,0.37241086,1.0,True,True,False
C18_negative|IK:IJFXRHURBJZNAO-UHFFFAOYSA-N,0,0.0,68,64.76190476190476,37,35.23809523809524,37,713167.8671901873,0.0,15898382788386.348,C18_negative|IK:IJFXRHURBJZNAO-UHFFFAOYSA-N,C18_negative,3-Hydroxybenzoic acid,IJFXRHURBJZNAO-UHFFFAOYSA-N,C00587,30764.0,0.998941955309221,0.75795656,5.0,False,False,False
C18_negative|IK:ILEDWLMCKZNDJK-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,19999.975987103317,0.0,20560803828.595116,C18_negative|IK:ILEDWLMCKZNDJK-UHFFFAOYSA-N,C18_negative,Esculetin,ILEDWLMCKZNDJK-UHFFFAOYSA-N,C09263,490095.0,0.9992292018364513,0.5031835,1.0,False,True,False
C18_negative|IK:IOUVKUPGCMBWBT-QNDFHXLGSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,238471.4603809297,0.0,996057486962.7812,C18_negative|IK:IOUVKUPGCMBWBT-QNDFHXLGSA-N,C18_negative,Phlorizin,IOUVKUPGCMBWBT-QNDFHXLGSA-N,C01604,8113.0,0.751970805048212,0.30491653,1.0,True,True,False
C18_negative|IK:IOUVKUPGCMBWBT-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,112515.15946418133,0.0,290451892974.4915,C18_negative|IK:IOUVKUPGCMBWBT-UHFFFAOYSA-N,C18_negative,"1-[2,4-Dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",IOUVKUPGCMBWBT-UHFFFAOYSA-N,,,0.7606821070553187,0.34148398,1.0,True,True,False
C18_negative|IK:IPWPEUJWMOPJDG-MOPGFXCFSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,10831.255655735806,0.0,1304740440.134913,C18_negative|IK:IPWPEUJWMOPJDG-MOPGFXCFSA-N,C18_negative,"(2R)-2,3-Dihydro-3beta,5,7-trihydroxy-2alpha-(4-hydroxyphenyl)-8-(3-methyl-2-butenyl)-4H-1-benzopyran-4-one",IPWPEUJWMOPJDG-MOPGFXCFSA-N,,,0.8914033272285548,0.3149445,1.0,True,True,False
C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N,0,0.0,22,20.952380952380953,83,79.04761904761905,83,123889.74851659435,94713.71720405958,22895711831.552742,C18_negative|IK:IQFYYKKMVGJFEH-UHFFFAOYSA-N,C18_negative,"1-[4-Hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione",IQFYYKKMVGJFEH-UHFFFAOYSA-N,,,0.9979309749411148,0.35815182,2.0,False,False,False
C18_negative|IK:IRZVHDLBAYNPCT-UHFFFAOYSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,4253.981778326107,0.0,189881360.60914686,C18_negative|IK:IRZVHDLBAYNPCT-UHFFFAOYSA-N,C18_negative,Tectochrysin,IRZVHDLBAYNPCT-UHFFFAOYSA-N,C11621,9426.0,0.7890631072321991,0.30446747,1.0,False,True,False
C18_negative|IK:IVKGLRZLTNXWKF-VAWYXSNFSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,21473.36955345155,0.0,2342446965.799892,C18_negative|IK:IVKGLRZLTNXWKF-VAWYXSNFSA-N,C18_negative,"2',4'-Dihydroxy-3'-(2-hydroxy benzyl)-6'-methoxy chalcone",IVKGLRZLTNXWKF-VAWYXSNFSA-N,,,0.8273788865887188,0.5933857,1.0,False,False,False
C18_negative|IK:IVRQZYXJBVMHCW-OTCFHACESA-N,0,0.0,77,73.33333333333333,28,26.666666666666668,28,54194.67702589798,0.0,22080851312.670296,C18_negative|IK:IVRQZYXJBVMHCW-OTCFHACESA-N,C18_negative,Osmanthuside H,IVRQZYXJBVMHCW-OTCFHACESA-N,,,0.9971392515498196,0.40512875,1.0,False,False,False
C18_negative|IK:IYRMWMYZSQPJKC-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,10276.879620885631,0.0,3123633449.946807,C18_negative|IK:IYRMWMYZSQPJKC-UHFFFAOYSA-N,C18_negative,Kaempferol,IYRMWMYZSQPJKC-UHFFFAOYSA-N,C05903,28499.0,0.9967584966249672,0.6866781,1.0,True,True,False
C18_negative|IK:JDNUVLAJLPVYNP-SWMGHYKJSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,4739.479367327283,0.0,364016691.4030758,C18_negative|IK:JDNUVLAJLPVYNP-SWMGHYKJSA-N,C18_negative,3-[3-(beta-D-Glucopyranosyloxy)-2-hydroxyphenyl]propanoic acid,JDNUVLAJLPVYNP-SWMGHYKJSA-N,,,0.8030247069313632,0.374444,1.0,True,True,False
C18_negative|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,62900.80370253887,0.0,130740884141.36742,C18_negative|IK:JHAXQRDTTACRKJ-FQDDALBOSA-N,C18_negative,"NCGC00381006-01_C20H26O10_2-(beta-D-Glucopyranosyloxy)benzyl 1,6-dihydroxy-2-cyclohexene-1-carboxylate",JHAXQRDTTACRKJ-FQDDALBOSA-N,,,0.6824493614160311,0.595159,1.0,True,True,True
C18_negative|IK:JIDXOGPQCVBGSC-BXUICYMCSA-N,0,0.0,77,73.33333333333333,28,26.666666666666668,28,106774.77335096676,0.0,107409444402.77737,C18_negative|IK:JIDXOGPQCVBGSC-BXUICYMCSA-N,C18_negative,NCGC00380554-01_C22H38O10_2-(4-Methyl-3-cyclohexen-1-yl)-2-propanyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside,JIDXOGPQCVBGSC-BXUICYMCSA-N,,,0.9965642708402844,0.57942396,1.0,False,False,False
C18_negative|IK:JLIDBLDQVAYHNE-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,5638.017167422268,0.0,937094915.0273569,C18_negative|IK:JLIDBLDQVAYHNE-UHFFFAOYSA-N,C18_negative,"5-(1-Hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl)-3-methylpenta-2,4-dienoic acid",JLIDBLDQVAYHNE-UHFFFAOYSA-N,,,0.9876057112149818,0.38429517,1.0,True,True,True
C18_negative|IK:JLIDBLDQVAYHNE-YKALOCIXSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,3260.481123413498,0.0,229747029.24991888,C18_negative|IK:JLIDBLDQVAYHNE-YKALOCIXSA-N,C18_negative,Abscisic acid,JLIDBLDQVAYHNE-YKALOCIXSA-N,C11060,2365.0,0.995896792576404,0.7400764,1.0,True,True,False
C18_negative|IK:JSPPDMSCDGJJOM-YDMRWXCBSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,19138.978426983962,0.0,9966040633.277552,C18_negative|IK:JSPPDMSCDGJJOM-YDMRWXCBSA-N,C18_negative,LL-Z1272.Episilon.,JSPPDMSCDGJJOM-YDMRWXCBSA-N,,,0.9694463987024586,0.3862864,1.0,True,True,True
C18_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,143370.43108142648,0.0,322737822119.453,C18_negative|IK:JVQYSWDUAOAHFM-UHFFFAOYSA-N,C18_negative,3-Methyl-2-oxovaleric acid,JVQYSWDUAOAHFM-UHFFFAOYSA-N,C06008,35932.0,0.9990009784334296,0.3597104,2.0,False,False,False
C18_negative|IK:JVTAAEKCZFNVCJ-UHFFFAOYSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,51395.85516671169,0.0,24046900107.216694,C18_negative|IK:JVTAAEKCZFNVCJ-UHFFFAOYSA-N,C18_negative,Lactic Acid,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,,,0.9194804186631113,0.5086006,2.0,False,True,False
C18_negative|IK:JXSVIVRDWWRQRT-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,3702.9128239936726,0.0,540496137.2916911,C18_negative|IK:JXSVIVRDWWRQRT-UHFFFAOYSA-N,C18_negative,"2,3,24-Trihydroxy-12-ursen-28-oic acid",JXSVIVRDWWRQRT-UHFFFAOYSA-N,,,0.9887059641300184,0.3358563,1.0,True,True,False
C18_negative|IK:JXSVIVRDWWRQRT-UMCOSQRYSA-N,0,0.0,49,46.666666666666664,56,53.333333333333336,56,458244.5209296991,26494.519319041166,2470401176375.4287,C18_negative|IK:JXSVIVRDWWRQRT-UMCOSQRYSA-N,C18_negative,"2alpha,3alpha,24-Trihydroxyurs-12-en-28-oic acid",JXSVIVRDWWRQRT-UMCOSQRYSA-N,,,0.9916993152833068,0.39860648,1.0,False,False,False
C18_negative|IK:KCDXJAYRVLXPFO-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,5192.328310137863,0.0,761237865.8768532,C18_negative|IK:KCDXJAYRVLXPFO-UHFFFAOYSA-N,C18_negative,Syringaldehyde,KCDXJAYRVLXPFO-UHFFFAOYSA-N,,67380.0,0.9872457838379431,0.42458448,1.0,True,True,True
C18_negative|IK:KCOOTJRKKIDHTM-UHFFFAOYSA-N,0,0.0,86,81.9047619047619,19,18.095238095238095,19,74630.1120356105,0.0,75651462221.7012,C18_negative|IK:KCOOTJRKKIDHTM-UHFFFAOYSA-N,C18_negative,Haematommic Acid,KCOOTJRKKIDHTM-UHFFFAOYSA-N,,,0.9834652746799591,0.47759843,3.0,False,True,False
C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,0,0.0,77,73.33333333333333,28,26.666666666666668,28,270750.3698231378,0.0,614914069177.1981,C18_negative|IK:KDYFGRWQOYBRFD-UHFFFAOYSA-N,C18_negative,Succinic Acid,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C00042,15741.0,0.9984479621733202,0.8814006,5.0,False,False,False
C18_negative|IK:KHQBUXVQVFVJTF-UHFFFAOYSA-N,0,0.0,18,17.142857142857142,87,82.85714285714286,87,495959.2565496935,160809.064409442,2999167244671.191,C18_negative|IK:KHQBUXVQVFVJTF-UHFFFAOYSA-N,C18_negative,"1-(2,4-Dihydroxy-5-methoxyphenyl)-2-phenylethanone",KHQBUXVQVFVJTF-UHFFFAOYSA-N,,,0.9865664084121696,0.3237252,1.0,False,False,False
C18_negative|IK:KKSDGJDHHZEWEP-SNAWJCMRSA-N,0,0.0,76,72.38095238095238,29,27.61904761904762,29,91918.84347766242,0.0,40958775057.190414,C18_negative|IK:KKSDGJDHHZEWEP-SNAWJCMRSA-N,C18_negative,3'-Hydroxycinnamic acid,KKSDGJDHHZEWEP-SNAWJCMRSA-N,C12621,32357.0,0.992434024050161,0.77032065,2.0,False,False,False
C18_negative|IK:KMOUJOKENFFTPU-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,15754.930983491295,0.0,6638981101.386311,C18_negative|IK:KMOUJOKENFFTPU-UHFFFAOYSA-N,C18_negative,Apigenin 7-beta-D-glucoside,KMOUJOKENFFTPU-UHFFFAOYSA-N,,,0.9886363357594108,0.69950604,1.0,True,True,False
C18_negative|IK:KMPAOJFBQSXEAI-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,9376.566547369252,0.0,2073552993.35523,C18_negative|IK:KMPAOJFBQSXEAI-UHFFFAOYSA-N,C18_negative,"4,6,7-Trihydroxy-5-methoxy-1,8,8,9-tetramethyl-8,9-dihydro-3H-phenaleno[1,2-b]furan-3-one",KMPAOJFBQSXEAI-UHFFFAOYSA-N,,,0.9920218934964704,0.30396262,1.0,False,True,False
C18_negative|IK:KMQUGCQVIDIVLT-CKNMYDPISA-N,0,0.0,45,42.857142857142854,60,57.142857142857146,60,386319.0038369796,33425.57680162974,1279656962891.6616,C18_negative|IK:KMQUGCQVIDIVLT-CKNMYDPISA-N,C18_negative,Populoside,KMQUGCQVIDIVLT-CKNMYDPISA-N,,,0.9987525206095692,0.54455316,1.0,False,False,False
C18_negative|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N,0,0.0,55,52.38095238095238,50,47.61904761904762,50,327896.1719177212,0.0,563394700501.0593,C18_negative|IK:KQBFNIVRWYGXRN-QJMXJWGSSA-N,C18_negative,"2-(3,4-dihydroxyphenyl)ethyl (1S,4aR,7aR)-4a-hydroxy-7-methyl-5-oxo-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,6,7,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate",KQBFNIVRWYGXRN-QJMXJWGSSA-N,,,0.8139206617673155,0.30170512,1.0,False,False,False
C18_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N,0,0.0,90,85.71428571428571,15,14.285714285714286,15,464016.3340586408,0.0,4781682749087.655,C18_negative|IK:KRKNYBCHXYNGOX-UHFFFAOYSA-N,C18_negative,2-(Carboxymethyl)-2-hydroxybutanedioate;hydron,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C00158,30769.0,0.99034846124054,0.854365,5.0,False,True,False
C18_negative|IK:KZNIFHPLKGYRTM-UHFFFAOYSA-N,0,0.0,50,47.61904761904762,55,52.38095238095238,55,63274.66909531821,19807.328172635287,26793941834.8963,C18_negative|IK:KZNIFHPLKGYRTM-UHFFFAOYSA-N,C18_negative,Apigenin,KZNIFHPLKGYRTM-UHFFFAOYSA-N,C01477,18388.0,0.9976444938364706,0.60380656,1.0,False,False,False
C18_negative|IK:LCUILCDHTJZGOQ-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,2971.8923077384493,0.0,405800590.5138639,C18_negative|IK:LCUILCDHTJZGOQ-UHFFFAOYSA-N,C18_negative,"2-Propenoic acid, 3-[2-(phenylmethoxy)phenyl]-",LCUILCDHTJZGOQ-UHFFFAOYSA-N,,,0.9949259749021596,0.39024794,1.0,True,True,True
C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N,0,0.0,35,33.333333333333336,70,66.66666666666667,70,460222.77953476715,682305.6450774451,125994599510.16002,C18_negative|IK:LJCWONGJFPCTTL-ZETCQYMHSA-N,C18_negative,(S)-4-hydroxyphenylglycine,LJCWONGJFPCTTL-ZETCQYMHSA-N,C12323,31755.0,0.4056276070639893,0.34577414,1.0,False,False,False
C18_negative|IK:LKDRXBCSQODPBY-JDJSBBGDSA-N,0,0.0,75,71.42857142857143,30,28.571428571428573,30,58042.0632422832,0.0,11728031627.567003,C18_negative|IK:LKDRXBCSQODPBY-JDJSBBGDSA-N,C18_negative,D-Psicose,LKDRXBCSQODPBY-JDJSBBGDSA-N,,,0.9962368385285832,0.5454669,1.0,False,False,False
C18_negative|IK:LKDRXBCSQODPBY-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,5042.709854459336,0.0,497035803.92397785,C18_negative|IK:LKDRXBCSQODPBY-UHFFFAOYSA-N,C18_negative,Laevuflex,LKDRXBCSQODPBY-UHFFFAOYSA-N,,,0.9948968435682526,0.58973193,1.0,True,True,False
C18_negative|IK:LPEPZZAVFJPLNZ-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,5532.153508084523,0.0,648716190.9742577,C18_negative|IK:LPEPZZAVFJPLNZ-UHFFFAOYSA-N,C18_negative,Sophoraflavanone B,LPEPZZAVFJPLNZ-UHFFFAOYSA-N,,,0.9888072813069368,0.4057495,1.0,True,True,False
C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,49048.237293032595,0.0,15992396237.987255,C18_negative|IK:LTSJJOKAWSCMBC-UHFFFAOYSA-N,C18_negative,"3,7-Dihydroxy-3',4'-dimethoxyflavone",LTSJJOKAWSCMBC-UHFFFAOYSA-N,,,0.9950887901986144,0.3232263,1.0,False,False,False
C18_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,0,0.0,23,21.904761904761905,82,78.0952380952381,82,1751158.2589817012,618933.829294879,9654920811513.074,C18_negative|IK:LWYJCVVIVLBLID-UHFFFAOYSA-N,C18_negative,"2-(4-Hydroxy-3-methoxy-phenyl)-6,8-dimethyl-chromen-4-one",LWYJCVVIVLBLID-UHFFFAOYSA-N,,,0.9864584911153084,0.36640656,1.0,False,False,False
C18_negative|IK:MBNGWHIJMBWFHU-UHFFFAOYSA-N,0,0.0,101,96.19047619047619,4,3.8095238095238093,4,3731.965401606173,0.0,670864895.1902468,C18_negative|IK:MBNGWHIJMBWFHU-UHFFFAOYSA-N,C18_negative,Diosmetin,MBNGWHIJMBWFHU-UHFFFAOYSA-N,C10038,4630.0,0.9987262655111884,0.7128642,2.0,True,True,True
C18_negative|IK:MFQIWHVVFBCURA-LKBAIHPRSA-N,0,0.0,90,85.71428571428571,15,14.285714285714286,15,5014.092772782494,0.0,188737490.39424175,C18_negative|IK:MFQIWHVVFBCURA-LKBAIHPRSA-N,C18_negative,"7-hydroxy-2-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",MFQIWHVVFBCURA-LKBAIHPRSA-N,,,0.8119267319091799,0.6688772,2.0,False,True,False
C18_negative|IK:MIJYXULNPSFWEK-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,18799.234709993874,0.0,33092234050.907253,C18_negative|IK:MIJYXULNPSFWEK-UHFFFAOYSA-N,C18_negative,3-Hydroxyolean-12-en-28-oic acid,MIJYXULNPSFWEK-UHFFFAOYSA-N,,,0.9951097924792422,0.39089337,1.0,True,True,True
C18_negative|IK:MLSVKXQHUTYXHD-VIZOYTHASA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,111469.29729865311,0.0,81772783003.3096,C18_negative|IK:MLSVKXQHUTYXHD-VIZOYTHASA-N,C18_negative,"4-[3-[(2E)-3,7-dimethylocta-2,6-dienyl]-2,6-dihydroxybenzoyl]-3-formyl-5-hydroxybenzoic acid",MLSVKXQHUTYXHD-VIZOYTHASA-N,,,0.9101677878516156,0.3630738,1.0,False,False,False
C18_negative|IK:MPDGHEJMBKOTSU-UHFFFAOYSA-N,0,0.0,57,54.285714285714285,48,45.714285714285715,48,81751.55354657283,0.0,79424712112.75351,C18_negative|IK:MPDGHEJMBKOTSU-UHFFFAOYSA-N,C18_negative,"Olean-12-en-29-oic acid, 3-hydroxy-11-oxo-, (3beta,20beta)-",MPDGHEJMBKOTSU-UHFFFAOYSA-N,,,0.92467022491656,0.683909,1.0,False,False,False
C18_negative|IK:MQSXZQXHIJMNAF-UHFFFAOYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,17178.67115379372,0.0,2569472466.980566,C18_negative|IK:MQSXZQXHIJMNAF-UHFFFAOYSA-N,C18_negative,Skyrin,MQSXZQXHIJMNAF-UHFFFAOYSA-N,,,0.9778236242126668,0.6243757,1.0,False,False,False
C18_negative|IK:MRIXVKKOHPQOFK-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,7153.783370109835,0.0,978994200.6058636,C18_negative|IK:MRIXVKKOHPQOFK-UHFFFAOYSA-N,C18_negative,4-Methoxysalicylic Acid,MRIXVKKOHPQOFK-UHFFFAOYSA-N,,,0.9934712052677508,0.50888926,1.0,False,True,False
C18_negative|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,0,0.0,43,40.95238095238095,62,59.04761904761905,62,243378.3795429991,203932.0635093678,73933661726.28828,C18_negative|IK:MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C18_negative,Raffinose,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C00492,16634.0,0.8589691959575337,0.84196943,2.0,False,False,False
C18_negative|IK:MUPQSGHACLOUTE-PARKKQJRSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,12157.958019800764,0.0,3436987841.82298,C18_negative|IK:MUPQSGHACLOUTE-PARKKQJRSA-N,C18_negative,"(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-oct-1-en-3-yloxyoxane-3,4,5-triol",MUPQSGHACLOUTE-PARKKQJRSA-N,,,0.990797331237988,0.47980788,1.0,False,True,False
C18_negative|IK:NFUHNVZGHNEYRG-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,8185.943068960874,0.0,1836967345.9050686,C18_negative|IK:NFUHNVZGHNEYRG-UHFFFAOYSA-N,C18_negative,"2-[3-[4-[1,3-Dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxyphenyl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NFUHNVZGHNEYRG-UHFFFAOYSA-N,,,0.9831007407927634,0.4321925,1.0,True,True,True
C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,0,0.0,0,0.0,105,100.0,105,10146523.894586537,3210617.8959338665,207641944029967.66,C18_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N,C18_negative,"beta-D-Glucopyranoside, 2-(hydroxymethyl)phenyl",NGFMICBWJRZIBI-UHFFFAOYSA-N,,,0.9990315580086422,0.51504374,1.0,False,False,False
